labels,path
neutral,../input/surrey-audiovisual-expressed-emotion-savee/ALL/JK_n12.wav
sad,../input/surrey-audiovisual-expressed-emotion-savee/ALL/JE_sa10.wav
angry,../input/surrey-audiovisual-expressed-emotion-savee/ALL/JE_a05.wav
fear,../input/surrey-audiovisual-expressed-emotion-savee/ALL/KL_f06.wav
happy,../input/surrey-audiovisual-expressed-emotion-savee/ALL/JK_h06.wav
disgust,../input/surrey-audiovisual-expressed-emotion-savee/ALL/DC_d14.wav
neutral,../input/surrey-audiovisual-expressed-emotion-savee/ALL/KL_n17.wav
angry,../input/surrey-audiovisual-expressed-emotion-savee/ALL/DC_a04.wav
neutral,../input/surrey-audiovisual-expressed-emotion-savee/ALL/JK_n08.wav
neutral,../input/surrey-audiovisual-expressed-emotion-savee/ALL/KL_n02.wav
fear,../input/surrey-audiovisual-expressed-emotion-savee/ALL/JK_f09.wav
fear,../input/surrey-audiovisual-expressed-emotion-savee/ALL/DC_f09.wav
happy,../input/surrey-audiovisual-expressed-emotion-savee/ALL/DC_h12.wav
neutral,../input/surrey-audiovisual-expressed-emotion-savee/ALL/KL_n06.wav
neutral,../input/surrey-audiovisual-expressed-emotion-savee/ALL/DC_n12.wav
angry,../input/surrey-audiovisual-expressed-emotion-savee/ALL/JE_a09.wav
angry,../input/surrey-audiovisual-expressed-emotion-savee/ALL/JE_a14.wav
neutral,../input/surrey-audiovisual-expressed-emotion-savee/ALL/JE_n13.wav
happy,../input/surrey-audiovisual-expressed-emotion-savee/ALL/KL_h08.wav
sad,../input/surrey-audiovisual-expressed-emotion-savee/ALL/JE_sa06.wav
neutral,../input/surrey-audiovisual-expressed-emotion-savee/ALL/KL_n15.wav
happy,../input/surrey-audiovisual-expressed-emotion-savee/ALL/JK_h13.wav
neutral,../input/surrey-audiovisual-expressed-emotion-savee/ALL/KL_n30.wav
sad,../input/surrey-audiovisual-expressed-emotion-savee/ALL/DC_sa08.wav
happy,../input/surrey-audiovisual-expressed-emotion-savee/ALL/KL_h07.wav
angry,../input/surrey-audiovisual-expressed-emotion-savee/ALL/JE_a07.wav
disgust,../input/surrey-audiovisual-expressed-emotion-savee/ALL/JE_d12.wav
disgust,../input/surrey-audiovisual-expressed-emotion-savee/ALL/KL_d13.wav
disgust,../input/surrey-audiovisual-expressed-emotion-savee/ALL/DC_d09.wav
angry,../input/surrey-audiovisual-expressed-emotion-savee/ALL/KL_a15.wav
fear,../input/surrey-audiovisual-expressed-emotion-savee/ALL/JK_f11.wav
surprise,../input/surrey-audiovisual-expressed-emotion-savee/ALL/JE_su03.wav
neutral,../input/surrey-audiovisual-expressed-emotion-savee/ALL/DC_n07.wav
fear,../input/surrey-audiovisual-expressed-emotion-savee/ALL/DC_f13.wav
surprise,../input/surrey-audiovisual-expressed-emotion-savee/ALL/JE_su14.wav
happy,../input/surrey-audiovisual-expressed-emotion-savee/ALL/KL_h01.wav
fear,../input/surrey-audiovisual-expressed-emotion-savee/ALL/JE_f13.wav
neutral,../input/surrey-audiovisual-expressed-emotion-savee/ALL/KL_n07.wav
angry,../input/surrey-audiovisual-expressed-emotion-savee/ALL/JE_a15.wav
fear,../input/surrey-audiovisual-expressed-emotion-savee/ALL/DC_f12.wav
fear,../input/surrey-audiovisual-expressed-emotion-savee/ALL/KL_f05.wav
angry,../input/surrey-audiovisual-expressed-emotion-savee/ALL/JK_a05.wav
sad,../input/surrey-audiovisual-expressed-emotion-savee/ALL/JK_sa09.wav
disgust,../input/surrey-audiovisual-expressed-emotion-savee/ALL/DC_d15.wav
happy,../input/surrey-audiovisual-expressed-emotion-savee/ALL/DC_h09.wav
fear,../input/surrey-audiovisual-expressed-emotion-savee/ALL/KL_f07.wav
disgust,../input/surrey-audiovisual-expressed-emotion-savee/ALL/DC_d05.wav
angry,../input/surrey-audiovisual-expressed-emotion-savee/ALL/JE_a10.wav
neutral,../input/surrey-audiovisual-expressed-emotion-savee/ALL/DC_n04.wav
neutral,../input/surrey-audiovisual-expressed-emotion-savee/ALL/KL_n21.wav
fear,../input/surrey-audiovisual-expressed-emotion-savee/ALL/JK_f05.wav
angry,../input/surrey-audiovisual-expressed-emotion-savee/ALL/JE_a01.wav
happy,../input/surrey-audiovisual-expressed-emotion-savee/ALL/KL_h03.wav
neutral,../input/surrey-audiovisual-expressed-emotion-savee/ALL/JK_n15.wav
sad,../input/surrey-audiovisual-expressed-emotion-savee/ALL/DC_sa13.wav
happy,../input/surrey-audiovisual-expressed-emotion-savee/ALL/DC_h04.wav
neutral,../input/surrey-audiovisual-expressed-emotion-savee/ALL/DC_n25.wav
surprise,../input/surrey-audiovisual-expressed-emotion-savee/ALL/DC_su09.wav
angry,../input/surrey-audiovisual-expressed-emotion-savee/ALL/JE_a12.wav
sad,../input/surrey-audiovisual-expressed-emotion-savee/ALL/DC_sa12.wav
neutral,../input/surrey-audiovisual-expressed-emotion-savee/ALL/JE_n11.wav
neutral,../input/surrey-audiovisual-expressed-emotion-savee/ALL/JE_n15.wav
surprise,../input/surrey-audiovisual-expressed-emotion-savee/ALL/DC_su12.wav
sad,../input/surrey-audiovisual-expressed-emotion-savee/ALL/JE_sa09.wav
neutral,../input/surrey-audiovisual-expressed-emotion-savee/ALL/DC_n22.wav
fear,../input/surrey-audiovisual-expressed-emotion-savee/ALL/JK_f06.wav
surprise,../input/surrey-audiovisual-expressed-emotion-savee/ALL/JE_su07.wav
neutral,../input/surrey-audiovisual-expressed-emotion-savee/ALL/JK_n10.wav
angry,../input/surrey-audiovisual-expressed-emotion-savee/ALL/JK_a14.wav
disgust,../input/surrey-audiovisual-expressed-emotion-savee/ALL/JK_d05.wav
neutral,../input/surrey-audiovisual-expressed-emotion-savee/ALL/JE_n21.wav
neutral,../input/surrey-audiovisual-expressed-emotion-savee/ALL/DC_n06.wav
neutral,../input/surrey-audiovisual-expressed-emotion-savee/ALL/DC_n02.wav
angry,../input/surrey-audiovisual-expressed-emotion-savee/ALL/JK_a04.wav
neutral,../input/surrey-audiovisual-expressed-emotion-savee/ALL/JK_n28.wav
sad,../input/surrey-audiovisual-expressed-emotion-savee/ALL/DC_sa11.wav
angry,../input/surrey-audiovisual-expressed-emotion-savee/ALL/JK_a01.wav
sad,../input/surrey-audiovisual-expressed-emotion-savee/ALL/JK_sa10.wav
surprise,../input/surrey-audiovisual-expressed-emotion-savee/ALL/JK_su11.wav
happy,../input/surrey-audiovisual-expressed-emotion-savee/ALL/KL_h06.wav
happy,../input/surrey-audiovisual-expressed-emotion-savee/ALL/JK_h01.wav
sad,../input/surrey-audiovisual-expressed-emotion-savee/ALL/KL_sa03.wav
angry,../input/surrey-audiovisual-expressed-emotion-savee/ALL/KL_a02.wav
disgust,../input/surrey-audiovisual-expressed-emotion-savee/ALL/JK_d13.wav
surprise,../input/surrey-audiovisual-expressed-emotion-savee/ALL/DC_su04.wav
neutral,../input/surrey-audiovisual-expressed-emotion-savee/ALL/JK_n02.wav
neutral,../input/surrey-audiovisual-expressed-emotion-savee/ALL/JE_n18.wav
disgust,../input/surrey-audiovisual-expressed-emotion-savee/ALL/JK_d02.wav
disgust,../input/surrey-audiovisual-expressed-emotion-savee/ALL/JE_d06.wav
sad,../input/surrey-audiovisual-expressed-emotion-savee/ALL/KL_sa05.wav
sad,../input/surrey-audiovisual-expressed-emotion-savee/ALL/DC_sa02.wav
angry,../input/surrey-audiovisual-expressed-emotion-savee/ALL/DC_a14.wav
disgust,../input/surrey-audiovisual-expressed-emotion-savee/ALL/KL_d11.wav
neutral,../input/surrey-audiovisual-expressed-emotion-savee/ALL/JE_n10.wav
angry,../input/surrey-audiovisual-expressed-emotion-savee/ALL/DC_a08.wav
surprise,../input/surrey-audiovisual-expressed-emotion-savee/ALL/JE_su09.wav
disgust,../input/surrey-audiovisual-expressed-emotion-savee/ALL/KL_d03.wav
sad,../input/surrey-audiovisual-expressed-emotion-savee/ALL/JE_sa08.wav
surprise,../input/surrey-audiovisual-expressed-emotion-savee/ALL/KL_su10.wav
neutral,../input/surrey-audiovisual-expressed-emotion-savee/ALL/DC_n15.wav
happy,../input/surrey-audiovisual-expressed-emotion-savee/ALL/KL_h12.wav
sad,../input/surrey-audiovisual-expressed-emotion-savee/ALL/JE_sa14.wav
sad,../input/surrey-audiovisual-expressed-emotion-savee/ALL/JK_sa12.wav
fear,../input/surrey-audiovisual-expressed-emotion-savee/ALL/JK_f15.wav
neutral,../input/surrey-audiovisual-expressed-emotion-savee/ALL/JK_n06.wav
disgust,../input/surrey-audiovisual-expressed-emotion-savee/ALL/DC_d08.wav
angry,../input/surrey-audiovisual-expressed-emotion-savee/ALL/JE_a08.wav
neutral,../input/surrey-audiovisual-expressed-emotion-savee/ALL/KL_n03.wav
angry,../input/surrey-audiovisual-expressed-emotion-savee/ALL/JK_a13.wav
sad,../input/surrey-audiovisual-expressed-emotion-savee/ALL/DC_sa01.wav
neutral,../input/surrey-audiovisual-expressed-emotion-savee/ALL/KL_n28.wav
disgust,../input/surrey-audiovisual-expressed-emotion-savee/ALL/KL_d14.wav
fear,../input/surrey-audiovisual-expressed-emotion-savee/ALL/KL_f10.wav
neutral,../input/surrey-audiovisual-expressed-emotion-savee/ALL/JE_n19.wav
sad,../input/surrey-audiovisual-expressed-emotion-savee/ALL/JK_sa11.wav
neutral,../input/surrey-audiovisual-expressed-emotion-savee/ALL/JE_n25.wav
surprise,../input/surrey-audiovisual-expressed-emotion-savee/ALL/JK_su01.wav
neutral,../input/surrey-audiovisual-expressed-emotion-savee/ALL/JE_n29.wav
sad,../input/surrey-audiovisual-expressed-emotion-savee/ALL/DC_sa14.wav
surprise,../input/surrey-audiovisual-expressed-emotion-savee/ALL/JK_su05.wav
sad,../input/surrey-audiovisual-expressed-emotion-savee/ALL/KL_sa15.wav
sad,../input/surrey-audiovisual-expressed-emotion-savee/ALL/KL_sa04.wav
angry,../input/surrey-audiovisual-expressed-emotion-savee/ALL/JK_a11.wav
neutral,../input/surrey-audiovisual-expressed-emotion-savee/ALL/JE_n09.wav
surprise,../input/surrey-audiovisual-expressed-emotion-savee/ALL/DC_su10.wav
happy,../input/surrey-audiovisual-expressed-emotion-savee/ALL/JK_h07.wav
angry,../input/surrey-audiovisual-expressed-emotion-savee/ALL/DC_a09.wav
neutral,../input/surrey-audiovisual-expressed-emotion-savee/ALL/JK_n23.wav
surprise,../input/surrey-audiovisual-expressed-emotion-savee/ALL/DC_su02.wav
neutral,../input/surrey-audiovisual-expressed-emotion-savee/ALL/JK_n18.wav
sad,../input/surrey-audiovisual-expressed-emotion-savee/ALL/JK_sa04.wav
surprise,../input/surrey-audiovisual-expressed-emotion-savee/ALL/JK_su14.wav
neutral,../input/surrey-audiovisual-expressed-emotion-savee/ALL/DC_n26.wav
neutral,../input/surrey-audiovisual-expressed-emotion-savee/ALL/JE_n02.wav
angry,../input/surrey-audiovisual-expressed-emotion-savee/ALL/KL_a09.wav
happy,../input/surrey-audiovisual-expressed-emotion-savee/ALL/KL_h14.wav
calm,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_17/03-01-02-01-02-02-17.wav
angry,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_17/03-01-05-02-01-02-17.wav
happy,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_17/03-01-03-01-01-02-17.wav
calm,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_17/03-01-02-02-01-01-17.wav
disgust,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_17/03-01-07-01-02-01-17.wav
calm,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_17/03-01-02-02-02-01-17.wav
happy,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_17/03-01-03-02-02-01-17.wav
calm,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_17/03-01-02-01-02-01-17.wav
surprise,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_17/03-01-08-02-01-02-17.wav
angry,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_17/03-01-05-01-01-02-17.wav
disgust,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_17/03-01-07-01-01-02-17.wav
neutral,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_17/03-01-01-01-01-01-17.wav
sad,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_17/03-01-04-02-02-01-17.wav
surprise,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_17/03-01-08-02-01-01-17.wav
happy,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_17/03-01-03-02-01-01-17.wav
surprise,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_17/03-01-08-02-02-02-17.wav
fear,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_17/03-01-06-02-02-02-17.wav
fear,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_17/03-01-06-01-02-01-17.wav
surprise,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_17/03-01-08-01-02-02-17.wav
angry,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_17/03-01-05-01-02-02-17.wav
sad,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_17/03-01-04-02-01-01-17.wav
angry,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_17/03-01-05-02-02-02-17.wav
happy,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_17/03-01-03-01-02-01-17.wav
angry,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_17/03-01-05-02-02-01-17.wav
angry,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_17/03-01-05-02-01-01-17.wav
disgust,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_17/03-01-07-01-01-01-17.wav
happy,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_17/03-01-03-02-02-02-17.wav
disgust,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_17/03-01-07-02-02-01-17.wav
disgust,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_17/03-01-07-02-01-01-17.wav
sad,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_17/03-01-04-01-01-02-17.wav
neutral,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_17/03-01-01-01-01-02-17.wav
fear,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_17/03-01-06-02-02-01-17.wav
neutral,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_17/03-01-01-01-02-01-17.wav
happy,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_17/03-01-03-01-02-02-17.wav
disgust,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_17/03-01-07-01-02-02-17.wav
fear,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_17/03-01-06-02-01-02-17.wav
calm,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_17/03-01-02-01-01-01-17.wav
angry,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_17/03-01-05-01-02-01-17.wav
fear,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_17/03-01-06-01-01-01-17.wav
surprise,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_17/03-01-08-01-01-01-17.wav
fear,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_17/03-01-06-01-02-02-17.wav
fear,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_17/03-01-06-02-01-01-17.wav
sad,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_17/03-01-04-01-01-01-17.wav
calm,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_17/03-01-02-01-01-02-17.wav
sad,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_17/03-01-04-01-02-02-17.wav
happy,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_17/03-01-03-02-01-02-17.wav
sad,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_17/03-01-04-01-02-01-17.wav
angry,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_17/03-01-05-01-01-01-17.wav
calm,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_17/03-01-02-02-01-02-17.wav
surprise,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_17/03-01-08-01-01-02-17.wav
surprise,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_17/03-01-08-01-02-01-17.wav
happy,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_17/03-01-03-01-01-01-17.wav
disgust,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_17/03-01-07-02-02-02-17.wav
fear,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_17/03-01-06-01-01-02-17.wav
disgust,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_17/03-01-07-02-01-02-17.wav
surprise,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_17/03-01-08-02-02-01-17.wav
sad,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_17/03-01-04-02-01-02-17.wav
neutral,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_17/03-01-01-01-02-02-17.wav
calm,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_17/03-01-02-02-02-02-17.wav
sad,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_17/03-01-04-02-02-02-17.wav
surprise,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_05/03-01-08-01-02-02-05.wav
surprise,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_05/03-01-08-02-01-01-05.wav
disgust,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_05/03-01-07-02-02-01-05.wav
fear,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_05/03-01-06-02-01-02-05.wav
calm,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_05/03-01-02-02-02-01-05.wav
surprise,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_05/03-01-08-01-01-01-05.wav
angry,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_05/03-01-05-02-02-02-05.wav
disgust,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_05/03-01-07-01-01-01-05.wav
angry,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_05/03-01-05-02-01-01-05.wav
angry,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_05/03-01-05-01-02-01-05.wav
angry,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_05/03-01-05-01-01-02-05.wav
fear,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_05/03-01-06-01-01-01-05.wav
sad,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_05/03-01-04-01-01-01-05.wav
happy,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_05/03-01-03-01-02-01-05.wav
surprise,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_05/03-01-08-02-01-02-05.wav
happy,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_05/03-01-03-02-01-01-05.wav
sad,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_05/03-01-04-01-02-01-05.wav
sad,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_05/03-01-04-02-02-02-05.wav
sad,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_05/03-01-04-02-01-02-05.wav
fear,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_05/03-01-06-01-02-01-05.wav
calm,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_05/03-01-02-02-01-01-05.wav
neutral,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_05/03-01-01-01-02-02-05.wav
happy,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_05/03-01-03-01-01-01-05.wav
angry,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_05/03-01-05-01-01-01-05.wav
calm,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_05/03-01-02-01-01-01-05.wav
disgust,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_05/03-01-07-02-01-02-05.wav
neutral,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_05/03-01-01-01-01-01-05.wav
calm,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_05/03-01-02-01-02-02-05.wav
fear,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_05/03-01-06-02-01-01-05.wav
fear,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_05/03-01-06-02-02-01-05.wav
